,Seed,Time,Fastest,Slowest,F_input,S_input,Total_running_time
103,31776,0.0,0.000000,0.000000,2483,-441352763482308609,2.198925495147705
104,31778,1e-06,0.000000,0.000001,742,0,2.239905834197998
105,31781,0.0,0.000000,0.000000,1,-29279520,2.248922348022461
106,31782,0.0,0.000000,0.000000,-1,-54043195528445953,2.2217369079589844
107,31783,0.0,0.000000,0.000000,14034,28498528243501666,2.2034645080566406
108,31784,0.0,0.000000,0.000000,-178392590519808,0,2.224337100982666
109,31787,0.0,0.000000,0.000000,0,2775120818978422779,2.218139410018921
110,31788,1e-06,0.000000,0.000001,-1812980033154,-1,2.2310240268707275
111,31789,0.0,0.000000,0.000000,0,-38,2.2235121726989746
112,31794,1e-06,0.000000,0.000001,-5001839,0,2.2056236267089844
113,31796,0.0,0.000000,0.000000,0,4035225266123964414,2.2097623348236084
114,31800,0.0,0.000000,0.000000,-1919050,-349446643870,2.198749542236328
115,31801,0.0,0.000000,0.000000,1606735701,1,2.218637466430664
116,31803,0.0,0.000000,0.000000,299324823615443,695784165081088,2.1984636783599854
117,31804,1e-06,0.000000,0.000001,36732466896,-1,2.220090866088867
118,31805,0.0,0.000000,0.000000,5035070675589,-36028797018963967,2.205265522003174
119,31806,0.0,0.000000,0.000000,0,-1,2.2146735191345215
120,31808,0.0,0.000000,0.000000,-19157320682,260972228738187,2.202204704284668
121,31812,0.0,0.000000,0.000000,13,-2305843009213693951,2.2154784202575684
122,31814,0.0,0.000000,0.000000,6931321301499905,864691128455135231,2.21016001701355
123,31815,0.0,0.000000,0.000000,-12592,-5056416481630224380,2.1930580139160156
124,31816,0.0,0.000000,0.000000,0,16466594346528,2.2087669372558594
125,31819,0.0,0.000000,0.000000,166,8317096907,2.215848445892334
126,31820,0.0,0.000000,0.000000,1674198653075455,108328677739,2.210806369781494
127,31826,0.0,0.000000,0.000000,220817131334150,0,2.213373899459839
128,31828,0.0,0.000000,0.000000,-164452205,5188146770730811388,2.219052314758301
129,31830,1e-06,0.000000,0.000001,0,-576460752303423487,2.2038090229034424
130,31831,0.0,0.000000,0.000000,-63,-1405123083739594751,2.2256431579589844
131,31832,0.0,0.000000,0.000000,0,0,2.206454277038574
132,31833,1e-06,0.000000,0.000001,33706632,-27021597764222978,2.2184531688690186
133,31834,1e-06,0.000000,0.000001,-184110,-1729382256910270463,2.227726936340332
134,31835,0.0,0.000000,0.000000,1497942355607553,-1896015443122978811,2.2251076698303223
135,31838,1e-06,0.000000,0.000001,-1,3183983121,2.2255187034606934
136,31840,1e-06,0.000000,0.000001,-2443182080,-98514681045,2.19149112701416
137,31841,0.0,0.000000,0.000000,872213,0,2.2241015434265137
138,31842,0.0,0.000000,0.000000,-1,-864691128455135230,2.21150279045105
139,31843,1e-06,0.000000,0.000001,-24419475173217,882705526964617216,2.2261219024658203
140,31844,0.0,0.000000,0.000000,7289157834,-3476778912330022913,2.1920902729034424
141,31849,0.0,0.000000,0.000000,-1,-1,2.2120978832244873
142,31852,0.0,0.000000,0.000000,-1297036692682702847,576460752303423488,2.2175543308258057
143,31853,1e-06,0.000000,0.000001,133883,-22467642579,2.21272349357605
144,31854,0.0,0.000000,0.000000,6,549439154539200510,2.1913177967071533
145,31856,0.0,0.000000,0.000000,1,-1,2.2043988704681396
146,31862,0.0,0.000000,0.000000,-1,-108891,2.208620309829712
147,31864,0.0,0.000000,0.000000,26586272021894672,76209525101,2.225235939025879
148,31866,0.0,0.000000,0.000000,719377744603,6881500230622117891,2.20158314704895
149,31867,0.0,0.000000,0.000000,1,144115188075855874,2.20442795753479
150,31868,0.0,0.000000,0.000000,0,0,2.203979015350342
151,31870,0.0,0.000000,0.000000,54975581388800,158752701297983473,2.1985321044921875
152,31871,0.0,0.000000,0.000000,304279862144,3746994889972252669,2.21480131149292
153,31873,1e-06,0.000000,0.000001,-37,-36028797018963967,2.2090346813201904
154,31874,0.0,0.000000,0.000000,-872324256522679,-2017612633061982207,2.206340789794922
155,31878,0.0,0.000000,0.000000,1,-10314747,2.1937851905822754
156,31879,0.0,0.000000,0.000000,0,147255101227008,2.206454038619995
157,31883,0.0,0.000000,0.000000,-7174210820287,-16552,2.208970785140991
158,31884,1e-06,0.000000,0.000001,2470760722070,3746994889972252669,2.1968605518341064
159,31885,0.0,0.000000,0.000000,55928929421613,-288230376151711743,2.2097549438476562
160,31888,0.0,0.000000,0.000000,191013515916558,-459367161991790593,2.196077823638916
161,31889,1e-06,0.000000,0.000001,0,1,2.218031167984009
162,31890,0.0,0.000000,0.000000,57526570,458408434560139262,2.1888701915740967
163,31891,1e-06,0.000000,0.000001,0,1152921504606846976,2.2188351154327393
164,31892,0.0,0.000000,0.000000,196397427064832,1273213,2.206134080886841
165,31893,1e-06,0.000000,0.000001,1766869286666,0,2.2000174522399902
166,31894,0.0,0.000000,0.000000,-255194,-1,2.1965036392211914
167,31896,0.0,0.000000,0.000000,0,0,2.2081992626190186
168,31898,0.0,0.000000,0.000000,0,-97939,2.2160189151763916
169,31900,0.0,0.000000,0.000000,0,104,2.209928035736084
170,31901,0.0,0.000000,0.000000,0,215701,2.2205731868743896
171,31903,1e-06,0.000000,0.000001,0,-2305843009213693951,2.228893280029297
172,31904,0.0,0.000000,0.000000,-22646810737,0,2.216027021408081
173,31905,0.0,0.000000,0.000000,-1,-78812993478983679,2.1842281818389893
174,31906,1e-06,0.000000,0.000001,-1,0,2.21561336517334
175,31907,0.0,0.000000,0.000000,1622820599988486144,-1343216329156,2.195502996444702
176,31908,0.0,0.000000,0.000000,1,0,2.216430902481079
177,31909,1e-06,0.000000,0.000001,101,864691128455135233,2.2035274505615234
178,31910,0.0,0.000000,0.000000,0,-9403058022,2.2003393173217773
179,31913,0.0,0.000000,0.000000,0,23642062,2.214466094970703
180,31916,0.0,0.000000,0.000000,1,2305843009213693951,2.203209161758423
181,31917,1e-06,0.000000,0.000001,0,0,2.200915813446045
182,31918,0.0,0.000000,0.000000,-11051267,-1713691951103999,2.1926934719085693
183,31919,1e-06,0.000000,0.000001,153116449501542,-1,2.2275052070617676
184,31922,1e-06,0.000000,0.000001,1685,0,2.259971857070923
185,31925,0.0,0.000000,0.000000,120439,-1765411053929234432,2.220813274383545
186,31927,0.0,0.000000,0.000000,2705,-738068020,2.1935415267944336
187,31931,0.0,0.000000,0.000000,0,-5574280627,2.2173454761505127
188,31933,0.0,0.000000,0.000000,-1,-2882303761517117438,2.2195193767547607
189,31934,0.0,0.000000,0.000000,-8605919154605654023,-32567033,2.2078092098236084
190,31936,0.0,0.000000,0.000000,-1,3476778912330022908,2.219632148742676
191,31937,1e-06,0.000000,0.000001,0,-500169078396,2.1937456130981445
192,31940,0.0,0.000000,0.000000,0,0,2.203378915786743
193,31942,0.0,0.000000,0.000000,0,1742574856926,2.200927972793579
194,31947,0.0,0.000000,0.000000,-8499340441,8646911284551352314,2.2119815349578857
195,31948,1e-06,0.000000,0.000001,0,-14339,2.205094814300537
196,31952,0.0,0.000000,0.000000,-1,170852175,2.1987082958221436
197,31953,0.0,0.000000,0.000000,0,1037806780051702,2.1922948360443115
198,31954,0.0,0.000000,0.000000,-95314538162,-20796706241118208,2.2184479236602783
199,31955,0.0,0.000000,0.000000,-23,981,2.2143378257751465
200,31960,0.0,0.000000,0.000000,-1,-1152921504606846976,2.2005083560943604
201,31966,1e-06,0.000000,0.000001,0,-748935650978,2.2130930423736572
202,31967,0.0,0.000000,0.000000,-47112380,21311109904,2.1793618202209473
203,31968,0.0,0.000000,0.000000,0,71,2.216667413711548
204,31969,0.0,0.000000,0.000000,0,427166568157,2.203653573989868
205,31973,1e-06,0.000000,0.000001,1,-1,2.218534231185913
206,31974,0.0,0.000000,0.000000,-1,1314030257090030,2.210948944091797
207,31975,0.0,0.000000,0.000000,-17256026101252093,-864691128455135231,2.206228256225586
208,31976,0.0,0.000000,0.000000,111491446005,0,2.2301652431488037
209,31980,1e-06,0.000000,0.000001,-1,32176614067,2.2098731994628906
210,31983,1e-06,0.000000,0.000001,8,2305843009213693951,2.203962564468384
211,31984,0.0,0.000000,0.000000,25674701888,-2305843009213693951,2.2026357650756836
212,31985,0.0,0.000000,0.000000,19104682279486,-484,2.209871530532837
213,31986,0.0,0.000000,0.000000,0,-1765411053929234433,2.2038328647613525
214,31987,0.0,0.000000,0.000000,0,7967,2.2226622104644775
215,31988,0.0,0.000000,0.000000,-252201579132747774,-22518169935544321,2.207782030105591
216,31989,0.0,0.000000,0.000000,0,0,2.217770576477051
217,31990,0.0,0.000000,0.000000,10077,-963690981621,2.254910945892334
218,31992,1e-06,0.000000,0.000001,-1,2305843009213693951,2.205904722213745
219,31993,0.0,0.000000,0.000000,0,-869194728082505729,2.1988325119018555
220,31994,1e-06,0.000000,0.000001,0,-8410726007832577,2.2213587760925293
221,31995,0.0,0.000000,0.000000,-9036907777,864691128455135233,2.1922447681427
222,31999,0.0,0.000000,0.000000,-74885537944567809,22201338788052990,2.2012979984283447
223,32000,0.0,0.000000,0.000000,0,4283,2.199659824371338
224,32001,0.0,0.000000,0.000000,2305843009213693951,-4035225266123964414,2.1960742473602295
225,32002,0.0,0.000000,0.000000,-11232901845,-36028797018963967,2.1917152404785156
226,32003,1e-06,0.000000,0.000001,1,0,2.2185730934143066
227,32004,0.0,0.000000,0.000000,433941940088831,1106488206410,2.19187068939209
228,32005,0.0,0.000000,0.000000,0,-6536343063,2.2132534980773926
229,32007,0.0,0.000000,0.000000,-1,0,2.2049872875213623
230,32008,0.0,0.000000,0.000000,0,-12,2.205308675765991
231,32009,0.0,0.000000,0.000000,-8,0,2.1938867568969727
232,32011,0.0,0.000000,0.000000,-49984342183430,-648518346341351425,2.2053909301757812
233,32013,0.0,0.000000,0.000000,-46,-864691128455135233,2.1822733879089355
234,32014,0.0,0.000000,0.000000,1,-5697870767450,2.226534605026245
235,32015,0.0,0.000000,0.000000,-1,-30344,2.204216480255127
236,32016,0.0,0.000000,0.000000,61,25952343,2.2171385288238525
237,32018,0.0,0.000000,0.000000,-31622710,-21146923556808,2.18654203414917
238,32020,0.0,0.000000,0.000000,-9888,0,2.2164220809936523
239,32021,0.0,0.000000,0.000000,772839,1478306577684365311,2.2121944427490234
240,32022,1e-06,0.000000,0.000001,-3497259504093544448,-1,2.205291271209717
241,32023,1e-06,0.000000,0.000001,1,9007199254740993,2.228067636489868
242,32024,0.0,0.000000,0.000000,1,54761530914,2.190812349319458
243,32025,0.0,0.000000,0.000000,2357720443016364,-256134166990506785,2.228532075881958
244,32028,0.0,0.000000,0.000000,0,270215977642229761,2.191152334213257
245,32032,1e-06,0.000000,0.000001,-239,212805577875456,2.21197772026062
246,32033,0.0,0.000000,0.000000,-38547960365,162129586585337857,2.190309762954712
247,32036,1e-06,0.000000,0.000001,1,0,2.2167537212371826
248,32040,0.0,0.000000,0.000000,0,1,2.209909439086914
249,32041,0.0,0.000000,0.000000,0,-5188146770730811389,2.190657377243042
250,32042,0.0,0.000000,0.000000,0,-106761691418432,2.188870429992676
251,32043,1e-06,0.000000,0.000001,20070479173,-31788919061,2.226655960083008
252,32044,0.0,0.000000,0.000000,-3814,517603274693,2.2140190601348877
253,32045,0.0,0.000000,0.000000,245,127373,2.205922842025757
254,32046,0.0,0.000000,0.000000,428816426504028149,-265,2.216404914855957
255,32047,1e-06,0.000000,0.000001,5,450359962737049600,2.2139973640441895
256,32048,1e-06,0.000000,0.000001,0,-1831030724086464447,2.2171146869659424
257,32052,0.0,0.000000,0.000000,-2904909720584189,-576460752303423488,2.1959009170532227
258,32053,0.0,0.000000,0.000000,-1229,0,2.234135866165161
259,32054,0.0,0.000000,0.000000,-93031139115007,1428297414082560,2.2177181243896484
260,32056,1e-06,0.000000,0.000001,8153797,-1,2.211792230606079
261,32057,0.0,0.000000,0.000000,0,-7061644215716937730,2.2063772678375244
262,32059,0.0,0.000000,0.000000,3995927754711938,0,2.1955034732818604
263,32060,0.0,0.000000,0.000000,1,-18022,2.2119932174682617
264,32061,0.0,0.000000,0.000000,48885015737291,1,2.2009644508361816
265,32062,0.0,0.000000,0.000000,0,-864691128455135232,2.212336301803589
266,32063,0.0,0.000000,0.000000,65163800948,0,2.200045585632324
267,32065,1e-06,0.000000,0.000001,-12,1,2.214014768600464
268,32066,0.0,0.000000,0.000000,1,-288230376151711745,2.2090237140655518
269,32067,0.0,0.000000,0.000000,-12325391094426,65,2.2186410427093506
270,32068,0.0,0.000000,0.000000,0,8129844441339,2.2032902240753174
271,32075,0.0,0.000000,0.000000,536095,3,2.2102556228637695
272,32077,0.0,0.000000,0.000000,-256132585,1151813362024445,2.2002511024475098
273,32078,1e-06,0.000000,0.000001,-1,0,2.205335855484009
274,32081,0.0,0.000000,0.000000,-431652299401,-1109440204906303,2.207014799118042
275,32082,1e-06,0.000000,0.000001,-324877,-7066147815344308227,2.1945929527282715
276,32083,0.0,0.000000,0.000000,0,-18014398509481983,2.2093207836151123
277,32085,0.0,0.000000,0.000000,332,7926335344172072954,2.204756736755371
278,32087,0.0,0.000000,0.000000,-1,-5476377146882523132,2.210371971130371
279,32088,1e-06,0.000000,0.000001,1,3602879701896396797,2.2180824279785156
280,32089,1e-06,0.000000,0.000001,0,-1,2.228595733642578
281,32091,0.0,0.000000,0.000000,-48362,-97953291895308288,2.2134201526641846
282,32092,0.0,0.000000,0.000000,8591289,-145458581475569,2.2212724685668945
283,32093,0.0,0.000000,0.000000,-57802,30056799612698624,2.1961469650268555
284,32094,0.0,0.000000,0.000000,0,-356,2.201162815093994
285,32095,0.0,0.000000,0.000000,749751629589,-4595671649034,2.2239162921905518
286,32096,0.0,0.000000,0.000000,0,-1,2.1913866996765137
287,32097,0.0,0.000000,0.000000,0,6155064996662,2.217322587966919
288,32098,1e-06,0.000000,0.000001,14555158391,0,2.2061359882354736
289,32099,0.0,0.000000,0.000000,0,1,2.2257657051086426
290,32100,0.0,0.000000,0.000000,3133478,22949489,2.2027716636657715
291,32102,0.0,0.000000,0.000000,-1,-806298740136,2.2170259952545166
292,32103,0.0,0.000000,0.000000,0,3374516,2.2104427814483643
293,32110,1e-06,0.000000,0.000001,-23701,-1,2.225677728652954
294,32111,0.0,0.000000,0.000000,0,-19,2.185919761657715
295,32114,0.0,0.000000,0.000000,-628510,-2017612633061982207,2.197939395904541
296,32116,0.0,0.000000,0.000000,0,-9007199254740991,2.21014404296875
297,32118,0.0,0.000000,0.000000,-482,-1007888405,2.2227180004119873
298,32120,0.0,0.000000,0.000000,0,1,2.2179408073425293
299,32122,0.0,0.000000,0.000000,4616,-263889,2.1956071853637695
300,32123,0.0,0.000000,0.000000,11603575,-1,2.202406644821167
301,32124,0.0,0.000000,0.000000,-1,-1,2.198888063430786
302,32130,0.0,0.000000,0.000000,-4229331724883,0,2.2194647789001465
303,32131,1e-06,0.000000,0.000001,-7088216456822784,11700797712060389,2.212222099304199
304,32132,0.0,0.000000,0.000000,0,-26850274566,2.2040905952453613
305,32136,0.0,0.000000,0.000000,-1,16678,2.214221715927124
306,32137,0.0,0.000000,0.000000,0,0,2.1960744857788086
307,32138,0.0,0.000000,0.000000,0,6196953087261802493,2.203461170196533
308,32139,0.0,0.000000,0.000000,292927180587925505,0,2.201918840408325
309,32140,0.0,0.000000,0.000000,1,-19064276,2.219949722290039
310,32141,0.0,0.000000,0.000000,0,-2118378803,2.2016751766204834
311,32142,0.0,0.000000,0.000000,-1,-1513209474796486654,2.2060563564300537
312,32143,0.0,0.000000,0.000000,0,28244778680321,2.2052001953125
313,32144,0.0,0.000000,0.000000,78566848402,1684792106651587,2.2100467681884766
314,32145,0.0,0.000000,0.000000,0,-9007199254740991,2.19419264793396
315,32146,0.0,0.000000,0.000000,0,144115188075855872,2.2160117626190186
316,32148,1e-06,0.000000,0.000001,0,1370636,2.214095115661621
317,32149,0.0,0.000000,0.000000,0,6746392241801003005,2.2011160850524902
318,32150,0.0,0.000000,0.000000,-264006849789953,-2814749767106561,2.2080836296081543
319,32152,1e-06,0.000000,0.000001,1,-1152921504606846973,2.217278003692627
320,32156,0.0,0.000000,0.000000,-46012223,163535462,2.212104558944702
321,32163,1e-06,0.000000,0.000001,0,612489549322387457,2.206613779067993
322,32164,0.0,0.000000,0.000000,31,864691128455135233,2.2112905979156494
323,32166,0.0,0.000000,0.000000,0,0,2.2063252925872803
324,32167,0.0,0.000000,0.000000,2207,1265038123480,2.2085702419281006
325,32168,0.0,0.000000,0.000000,39618590814502888,-108086391056891905,2.19950532913208
326,32170,0.0,0.000000,0.000000,9635,1,2.191883087158203
327,32171,0.0,0.000000,0.000000,-1,-7998392938210000903,2.1922709941864014
328,32172,0.0,0.000000,0.000000,0,425106070473,2.187415838241577
329,32173,0.0,0.000000,0.000000,-256564441271762942,-52,2.203010320663452
330,32174,1e-06,0.000000,0.000001,-1,1,2.2109744548797607
331,32175,0.0,0.000000,0.000000,0,0,2.211320400238037
332,32176,0.0,0.000000,0.000000,-3215996628,765611936652984321,2.2064216136932373
333,32177,0.0,0.000000,0.000000,0,0,2.1981494426727295
334,32178,0.0,0.000000,0.000000,0,-2305843009213693951,2.2193706035614014
335,32179,1e-06,0.000000,0.000001,-1,4562973255270400,2.2242109775543213
336,32180,0.0,0.000000,0.000000,-37048329163303936,11950481384,2.2183969020843506
337,32181,0.0,0.000000,0.000000,1,2293867,2.196840763092041
338,32184,0.0,0.000000,0.000000,55292564719612,0,2.1989762783050537
339,32186,0.0,0.000000,0.000000,-1,-63483421009,2.2103233337402344
340,32188,0.0,0.000000,0.000000,0,-521003,2.217172145843506
341,32189,0.0,0.000000,0.000000,0,136028726428,2.2066919803619385
342,32191,1e-06,0.000000,0.000001,-136835695961,2,2.2009410858154297
343,32192,0.0,0.000000,0.000000,-300865139144392702,-63050394783186944,2.203744649887085
344,32193,1e-06,0.000000,0.000001,-1,1,2.218780040740967
345,32197,0.0,0.000000,0.000000,217518068,8601875288277647383,2.198481798171997
346,32200,1e-06,0.000000,0.000001,-2138668891884467,0,2.211885690689087
347,32201,0.0,0.000000,0.000000,0,54043195528445952,2.2030303478240967
348,32205,1e-06,0.000000,0.000001,-1,116795999,2.2054593563079834
349,32206,0.0,0.000000,0.000000,0,-1651816946594,2.211937189102173
350,32207,0.0,0.000000,0.000000,0,-185,2.1886470317840576
351,32208,1e-06,0.000000,0.000001,-320829,0,2.2018020153045654
352,32209,0.0,0.000000,0.000000,1,-144,2.1984221935272217
353,32212,0.0,0.000000,0.000000,-3042,432345564227567616,2.2117702960968018
354,32213,0.0,0.000000,0.000000,38705008320970748,-144115188075855872,2.20369029045105
355,32214,1e-06,0.000000,0.000001,0,-1,2.2253503799438477
356,32215,0.0,0.000000,0.000000,1,-361132395119771647,2.2056946754455566
357,32217,0.0,0.000000,0.000000,-97531081023488,-18014398509481984,2.203481674194336
358,32218,0.0,0.000000,0.000000,-7135244201230335,-197819127709,2.1933557987213135
359,32221,1e-06,0.000000,0.000001,195390,562731818627851,2.200479507446289
360,32223,1e-06,0.000000,0.000001,-1335924,-15695847145530,2.2117059230804443
361,32225,0.0,0.000000,0.000000,23913375,1774135822,2.203951120376587
362,32228,0.0,0.000000,0.000000,-1027167,0,2.2142982482910156
363,32232,0.0,0.000000,0.000000,0,42784196460019713,2.2040061950683594
364,32235,0.0,0.000000,0.000000,84302035050,5611149201227,2.194033622741699
365,32238,0.0,0.000000,0.000000,342295482,-2882303761517117439,2.2073094844818115
366,32239,0.0,0.000000,0.000000,-2,1,2.200356960296631
367,32240,0.0,0.000000,0.000000,0,-6782421038819966979,2.249380111694336
368,32241,0.0,0.000000,0.000000,0,-1,2.212379217147827
369,32242,0.0,0.000000,0.000000,-10166020,-2639160766627839,2.1935536861419678
370,32245,1e-06,0.000000,0.000001,136132733658202113,2017612633061982207,2.206524133682251
371,32246,0.0,0.000000,0.000000,-46,-2208,2.1998841762542725
372,32248,0.0,0.000000,0.000000,0,3388945962,2.1968820095062256
373,32249,0.0,0.000000,0.000000,-15070,0,2.205387592315674
374,32250,0.0,0.000000,0.000000,185817465094144,-3113828,2.200274705886841
375,32251,0.0,0.000000,0.000000,-1,-338168142,2.2041172981262207
376,32252,0.0,0.000000,0.000000,0,0,2.2007689476013184
