,Seed,Time,Fastest,Slowest,F_input,S_input,Total_running_time
38,30835,0.0,0.000000,0.000000,-1272,792633534417207297,2.2157034873962402
39,30836,0.0,0.000000,0.000000,0,191723,2.2306885719299316
40,30837,0.0,0.000000,0.000000,0,-1,2.222938060760498
41,30841,0.0,0.000000,0.000000,1256,340053,2.2309021949768066
42,30844,0.0,0.000000,0.000000,0,1,2.229888916015625
43,30845,0.0,0.000000,0.000000,0,0,2.2337045669555664
44,30847,0.0,0.000000,0.000000,-3603343850,0,2.2336015701293945
45,30848,0.0,0.000000,0.000000,5796885352,0,2.228498935699463
46,30850,1e-06,0.000000,0.000001,8738017412,720575940379279360,2.2536492347717285
47,30851,0.0,0.000000,0.000000,-532633883,1,2.234924554824829
48,30852,1e-06,0.000000,0.000001,0,0,2.2491648197174072
49,30854,0.0,0.000000,0.000000,7583967357,1348082210832384,2.2336738109588623
50,30855,0.0,0.000000,0.000000,4217671397235768,-2305843009213693951,2.2209959030151367
51,30856,0.0,0.000000,0.000000,0,-3458764513820540926,2.2326321601867676
52,30857,0.0,0.000000,0.000000,-158567496,-304846838169601,2.2305331230163574
53,30858,0.0,0.000000,0.000000,5,1297036692682702847,2.235241174697876
54,30860,0.0,0.000000,0.000000,0,421313589919149,2.2181766033172607
55,30861,1e-06,0.000000,0.000001,-5540408752932,-864691128455135230,2.220822811126709
56,30862,0.0,0.000000,0.000000,0,263566468,2.2070884704589844
57,30863,0.0,0.000000,0.000000,-6331,-1,2.230536937713623
58,30868,0.0,0.000000,0.000000,1,19,2.214257001876831
59,30869,0.0,0.000000,0.000000,0,576460752303423488,2.224905014038086
60,30870,0.0,0.000000,0.000000,0,0,2.224252223968506
61,30871,0.0,0.000000,0.000000,449003,99079191802150912,2.239128351211548
62,30872,0.0,0.000000,0.000000,5121660,0,2.2194936275482178
63,30873,1e-06,0.000000,0.000001,-15955803504640,1,2.2247908115386963
64,30875,0.0,0.000000,0.000000,0,-41181669536825344,2.2397358417510986
65,30877,1e-06,0.000000,0.000001,8128066625,-19455101533,2.2222676277160645
66,30880,1e-06,0.000000,0.000001,544166000971,-9147566,2.234161376953125
67,30881,0.0,0.000000,0.000000,291931059420149,-606923,2.220489025115967
68,30882,0.0,0.000000,0.000000,-4385374855677,0,2.250767946243286
69,30883,0.0,0.000000,0.000000,2682114260336,84,2.228095293045044
70,30885,1e-06,0.000000,0.000001,535805964288,576460752303423487,2.2380759716033936
71,30888,0.0,0.000000,0.000000,0,0,2.2268226146698
72,30889,0.0,0.000000,0.000000,167036979249150,1,2.2329800128936768
73,30890,0.0,0.000000,0.000000,837,-1463669878895411196,2.2364866733551025
74,30891,0.0,0.000000,0.000000,-215,0,2.230640411376953
75,30892,0.0,0.000000,0.000000,-130276854013,0,2.219999313354492
76,30896,0.0,0.000000,0.000000,4870642997001191420,0,2.239046096801758
77,30897,0.0,0.000000,0.000000,1,3891110078048108541,2.218184471130371
78,30898,1e-06,0.000000,0.000001,1,9153462,2.2380292415618896
79,30900,0.0,0.000000,0.000000,0,-50420185833,2.233713150024414
80,30901,0.0,0.000000,0.000000,-97022358,-720575940379279361,2.23480224609375
81,30902,0.0,0.000000,0.000000,-580,1,2.2342536449432373
82,30903,0.0,0.000000,0.000000,0,-1,2.2408273220062256
83,30904,1e-06,0.000000,0.000001,0,0,2.226989507675171
84,30906,0.0,0.000000,0.000000,1008521508,1443483776712704,2.220134973526001
85,30907,0.0,0.000000,0.000000,0,-1,2.236159086227417
86,30908,1e-06,0.000000,0.000001,720575940379279361,-3746994889972252669,2.233506679534912
87,30909,0.0,0.000000,0.000000,-9223746,0,2.242170572280884
