,Seed,Time,Fastest,Slowest,F_input,S_input,Total_running_time
2282,33739,1e-06,0.000000,0.000001,0,1008806316530991104,5.82396936416626
2283,33740,1e-06,0.000000,0.000001,2594073385365405695,186466770,6.171180248260498
2284,33743,1e-06,0.000000,0.000001,508,-218716450682072,6.092184543609619
2285,33744,1e-06,0.000000,0.000001,-506984382070784,8250594517342748675,8.170216083526611
2286,33748,1e-06,0.000000,0.000001,485191,-58397,6.247615098953247
2287,33750,1e-06,0.000000,0.000001,0,-438225854783,5.841450214385986
2288,33751,1e-06,0.000000,0.000001,6744690031438042622,19744159722538,6.296910285949707
2289,33752,1e-06,0.000000,0.000001,0,432913545916929,6.959834814071655
2290,33753,1e-06,0.000000,0.000001,-1,-22173624438587,6.345246315002441
2291,33758,1e-06,0.000000,0.000001,13316442485064789,176007253358,6.180444002151489
2292,33768,1e-06,0.000000,0.000001,-520,1,6.067924737930298
2293,33772,1e-06,0.000000,0.000001,0,-24692541300,6.166778564453125
2294,33774,1e-06,0.000000,0.000001,0,-1,8.644056558609009
2295,33776,1e-06,0.000000,0.000001,0,17906263676084,6.573311805725098
2296,33777,0.0,0.000000,0.000000,-1,0,6.444719552993774
2297,33778,1e-06,0.000000,0.000001,-1,0,6.30341100692749
2298,33779,1e-06,0.000000,0.000001,16969326102,48581914,6.059940814971924
2299,33780,1e-06,0.000000,0.000001,-252469,393505396227185,6.669523477554321
2300,33782,0.0,0.000000,0.000000,40401,-1733006247235420154,8.176517009735107
2301,33784,1e-06,0.000000,0.000001,-5707398981353467,1,6.906464099884033
2302,33785,1e-06,0.000000,0.000001,7161192336,-36257719269950,7.725972890853882
2303,33786,1e-06,0.000000,0.000001,33687759270649,-1291255482,7.31115198135376
2304,33787,1e-06,0.000000,0.000001,-78536,0,8.595430850982666
2305,33789,0.0,0.000000,0.000000,-5269209326696,-835269893822714,8.597654819488525
2306,33790,1e-06,0.000000,0.000001,-1,2305843009213693951,8.674463748931885
2307,33795,0.0,0.000000,0.000000,-412449395,-1,8.487185716629028
2308,33802,0.0,0.000000,0.000000,1,81348344238856158,6.519495010375977
2309,33803,1e-06,0.000000,0.000001,52615,-2251799813685248,6.822301626205444
2310,33806,1e-06,0.000000,0.000001,0,15453475434208,6.998409271240234
2311,33808,1e-06,0.000000,0.000001,0,-326725753980,6.145202398300171
2312,33809,1e-06,0.000000,0.000001,1467891353310867219,1613467832828215,6.328684568405151
2313,33810,1e-06,0.000000,0.000001,0,-8870231002841087,6.276688575744629
2314,33811,0.0,0.000000,0.000000,0,-1,6.230123519897461
2315,33812,2e-06,0.000000,0.000002,547486578667674,-123476352545,6.287250995635986
2316,33813,1e-06,0.000000,0.000001,-376678597304,4485994,6.227435111999512
2317,33814,1e-06,0.000000,0.000001,-909567549722127,-87506102475,6.190986633300781
2318,33815,1e-06,0.000000,0.000001,-7044540558326908,3694825051928340,6.29879355430603
2319,33816,1e-06,0.000000,0.000001,3314649325744685055,-3458764513820540926,8.313502788543701
2320,33817,1e-06,0.000000,0.000001,0,-4251398048237748221,6.221794843673706
2321,33818,1e-06,0.000000,0.000001,444,-1,6.421831846237183
2322,33819,1e-06,0.000000,0.000001,-3656534393,-1,8.599548578262329
2323,33820,1e-06,0.000000,0.000001,-2554912835633152,47666168,6.213075399398804
2324,33821,0.0,0.000000,0.000000,68165413902594,-756710450527439,6.259568929672241
2325,33826,2e-06,0.000000,0.000002,78752411,0,6.497539043426514
2326,33827,3e-06,0.000000,0.000003,-425815,-315251973915934719,8.631482362747192
2327,33828,1e-06,0.000000,0.000001,1,-1,8.699631929397583
2328,33830,1e-06,0.000000,0.000001,21260772194426533,170089868588,6.054914474487305
2329,33833,1e-06,0.000000,0.000001,-1196776906699322,-204957661,6.956243991851807
2330,33834,1e-06,0.000000,0.000001,0,-4019759764733273,6.204294681549072
2331,33836,1e-06,0.000000,0.000001,-37087025,2744042377843834846,6.776643991470337
2332,33837,1e-06,0.000000,0.000001,-1436,276529486441024,6.071618318557739
2333,33839,0.0,0.000000,0.000000,1225,70213697515,8.008707284927368
2334,33840,0.0,0.000000,0.000000,0,1016993713903108103,8.582443714141846
2335,33841,1e-06,0.000000,0.000001,-184,2305843009213693951,8.012572526931763
2336,33842,1e-06,0.000000,0.000001,936748722493063169,24629483,8.339340209960938
2337,33845,1e-06,0.000000,0.000001,0,5639935221031,6.498432874679565
2338,33849,1e-06,0.000000,0.000001,29253606368608256,462822572092,6.325480937957764
2339,33852,6e-06,0.000000,0.000006,-576460752303423487,-8,6.284559488296509
2340,33854,1e-06,0.000000,0.000001,-1314,8390909793233010625,8.222339391708374
2341,33855,0.0,0.000000,0.000000,396316767208603649,1,7.65587043762207
2342,33856,1e-06,0.000000,0.000001,25,42210,6.04641056060791
2343,33857,1e-06,0.000000,0.000001,1,-2305843009213693951,6.170274496078491
2344,33858,1e-06,0.000000,0.000001,175053860,-274142266,6.319222450256348
2345,33859,1e-06,0.000000,0.000001,0,472496861,8.597169160842896
2346,33861,1e-06,0.000000,0.000001,331340655,5765561,6.12929368019104
2347,33862,1e-06,0.000000,0.000001,-5426837550981447669,-4656376339965738,6.424671649932861
2348,33863,1e-06,0.000000,0.000001,29212124650,1,6.762959718704224
2349,33866,1e-06,0.000000,0.000001,-1,-26348138996,5.985573768615723
2350,33869,1e-06,0.000000,0.000001,318299,0,6.963026762008667
2351,33871,3e-06,0.000000,0.000003,7430944545832958,0,6.267688989639282
2352,33872,1e-06,0.000000,0.000001,0,1,6.149914503097534
2353,33873,0.0,0.000000,0.000000,133876535798005759,-1,6.183002948760986
2354,33874,1e-06,0.000000,0.000001,-340642182501236732,8646911284551352326,6.28476357460022
2355,33875,1e-06,0.000000,0.000001,3996284369240061,-5511851790041087,6.172608375549316
2356,33876,1e-06,0.000000,0.000001,1,1,6.290995121002197
2357,33883,1e-06,0.000000,0.000001,1,23123451086635008,6.523943901062012
2358,33885,1e-06,0.000000,0.000001,-552,-143709315172938,6.210764169692993
2359,33886,1e-06,0.000000,0.000001,295181750003,126827016,6.499495267868042
2360,33887,0.0,0.000000,0.000000,127060946550784,-88516368275,6.212783098220825
2361,33889,1e-06,0.000000,0.000001,426550,0,7.463762521743774
2362,33890,1e-06,0.000000,0.000001,1,-3770077854,6.1975998878479
2363,33891,1e-06,0.000000,0.000001,1,-24007131285220,6.447732925415039
2364,33892,0.0,0.000000,0.000000,0,-3688129481385248,8.56985878944397
2365,33893,0.0,0.000000,0.000000,16710,5224175567749775358,6.993682384490967
2366,33894,1e-06,0.000000,0.000001,-227,384988958671,7.570493459701538
2367,33896,1e-06,0.000000,0.000001,0,-864691128455135230,8.621323585510254
2368,33897,1.7e-05,0.000000,0.000017,40875319305698,-1200690803289,6.290254592895508
2369,33898,1e-06,0.000000,0.000001,294847455412224,1,7.776084661483765
2370,33899,1e-06,0.000000,0.000001,195433604,0,8.59953498840332
2371,33900,1e-06,0.000000,0.000001,-1,117638225459,6.424036979675293
2372,33901,1e-06,0.000000,0.000001,-16899649241,0,6.123871803283691
2373,33904,1e-06,0.000000,0.000001,1,3623624639160,6.946431636810303
2374,33906,1e-06,0.000000,0.000001,-104704914,-1,6.533583879470825
2375,33907,1e-06,0.000000,0.000001,719790763,1,6.646853685379028
2376,33909,1e-06,0.000000,0.000001,0,1456171,8.569068670272827
2377,33913,2e-06,0.000000,0.000002,-79652983493955877,0,6.490203857421875
2378,33914,0.0,0.000000,0.000000,-106014153,-2305843009213693951,6.251488208770752
2379,33918,0.0,0.000000,0.000000,48064803734578,-2305843009213693951,5.952967166900635
2380,33919,0.0,0.000000,0.000000,1166198630252545,38595400354933,6.201436758041382
2381,33920,1e-06,0.000000,0.000001,0,-1849979133507,6.124561071395874
2382,33921,1e-06,0.000000,0.000001,-813750642,0,8.351326704025269
2383,33924,1e-06,0.000000,0.000001,-7288396493158520756,-1,8.057523488998413
2384,33925,2e-06,0.000000,0.000002,-7797436693893637603,0,7.251143455505371
2385,33927,0.0,0.000000,0.000000,25017779527653,525632158712,6.5089476108551025
2386,33929,2e-06,0.000000,0.000002,-973531630116225,-1,6.181184768676758
2387,33930,1e-06,0.000000,0.000001,606,4611686018427387901,6.207953929901123
2388,33931,1e-06,0.000000,0.000001,1,-1009,6.130298137664795
2389,33932,3e-06,0.000000,0.000003,0,10899968381950,8.128726482391357
2390,33933,1e-06,0.000000,0.000001,-14195622975018,-4683935637002506,8.080096006393433
2391,33934,1e-06,0.000000,0.000001,147451882261938173,0,6.3846595287323
2392,33935,0.0,0.000000,0.000000,161337926291,0,6.125141859054565
2393,33938,1e-06,0.000000,0.000001,2103947,7070713436882827,6.425110101699829
2394,33939,1e-06,0.000000,0.000001,1,-1,6.21245265007019
2395,33940,1e-06,0.000000,0.000001,-537450134144,0,6.257873296737671
2396,33941,2e-06,0.000000,0.000002,-85490,0,6.396928787231445
2397,33942,2e-06,0.000000,0.000002,-1,-604793998,8.626024723052979
2398,33943,1e-06,0.000000,0.000001,-1,908,7.436113357543945
2399,33944,1e-06,0.000000,0.000001,-2411917499,-44226446015,6.3917553424835205
2400,33947,0.0,0.000000,0.000000,-2372230144761959343,88298696,6.468474864959717
2401,33948,1e-06,0.000000,0.000001,-27,3606770,7.122691631317139
2402,33949,1e-06,0.000000,0.000001,4077868725095628793,2882303761517117438,6.464454650878906
2403,33953,1e-06,0.000000,0.000001,4056014711504858,0,8.611674070358276
2404,33954,1e-06,0.000000,0.000001,3112163150967891715,844,6.255692720413208
2405,33955,1e-06,0.000000,0.000001,-1064005,225068821001850,8.595219612121582
2406,33956,3e-06,0.000000,0.000003,1,1,7.423569917678833
2407,33957,0.0,0.000000,0.000000,15409931780096,-40147380130505979,6.223242998123169
2408,33959,1e-06,0.000000,0.000001,0,0,6.634497404098511
2409,33960,1e-06,0.000000,0.000001,-102735080,-457476001992015871,6.03278660774231
2410,33961,1e-06,0.000000,0.000001,0,0,8.278899431228638
2411,33962,1e-06,0.000000,0.000001,0,0,6.164767265319824
2412,33963,1e-06,0.000000,0.000001,401224,-10574491754690,8.655166864395142
2413,33964,1e-06,0.000000,0.000001,0,15674,8.590400695800781
2414,33968,0.0,0.000000,0.000000,0,-6874393,6.169748067855835
2415,33969,1e-06,0.000000,0.000001,-13583054051870,0,7.517464876174927
2416,33972,1e-06,0.000000,0.000001,0,-128,6.12224817276001
2417,33973,0.0,0.000000,0.000000,-40310873240112127,7141834899,6.3021323680877686
2418,33975,1e-06,0.000000,0.000001,-132043128,30685800161012,6.3333306312561035
2419,33976,1e-06,0.000000,0.000001,0,282280863,6.298908948898315
2420,33977,1e-06,0.000000,0.000001,1,60480470295081,6.673201560974121
2421,33979,2e-06,0.000000,0.000002,-54336,0,6.364570617675781
2422,33980,0.0,0.000000,0.000000,8039,-10,8.59889817237854
2423,33983,1e-06,0.000000,0.000001,99457270839366973,11783663977670656,6.148066520690918
2424,33984,1e-06,0.000000,0.000001,-69410269894873,-260501121672,7.65296196937561
2425,33985,1e-06,0.000000,0.000001,-134,-4035225266123964413,6.298596143722534
2426,33988,1e-06,0.000000,0.000001,1,18495054982793,6.786331415176392
2427,33991,1e-06,0.000000,0.000001,-1189,475146,8.483823537826538
2428,33992,1e-06,0.000000,0.000001,2041458884553,-1618793682037,6.626289129257202
2429,33994,1e-06,0.000000,0.000001,-604921346,-584853485153,6.491124629974365
2430,33995,0.0,0.000000,0.000000,-362239095233,14450,8.543450117111206
2431,33996,1e-06,0.000000,0.000001,-4,1729382256910270463,6.21392560005188
2432,33997,1e-06,0.000000,0.000001,-14,16912832,7.127243518829346
2433,34002,1e-06,0.000000,0.000001,-1031672193246712,23646800781038,7.298517227172852
2434,34003,0.0,0.000000,0.000000,792370737,1659934216281915390,6.169800758361816
2435,34008,1e-06,0.000000,0.000001,-2143191795728,299477425891,6.1181535720825195
2436,34010,1e-06,0.000000,0.000001,2046494,-2994,8.212966680526733
2437,34012,1e-06,0.000000,0.000001,-1,124346252634,6.297461986541748
2438,34013,0.0,0.000000,0.000000,5732491898667,1011058116344676349,6.488138437271118
2439,34014,1e-06,0.000000,0.000001,51,-1,6.315625190734863
2440,34015,1e-06,0.000000,0.000001,-1320181769806888148,1441151880758558719,8.609853267669678
2441,34016,1e-06,0.000000,0.000001,9044801762,1803352931744,7.781054258346558
2442,34018,1e-06,0.000000,0.000001,6549445109292466,1,8.486908197402954
2443,34019,0.0,0.000000,0.000000,23301884001386484,0,8.550885915756226
2444,34020,1e-06,0.000000,0.000001,-498762276413555,-432345564227567617,7.518179655075073
2445,34021,1e-06,0.000000,0.000001,-52204062415488,3206562934687793148,6.485753059387207
2446,34025,1e-06,0.000000,0.000001,-69981240358338559,-864691128455135232,8.179250240325928
2447,34026,1e-06,0.000000,0.000001,-17860086573,319027091601586874,6.166238784790039
2448,34028,2e-06,0.000000,0.000002,4244591510,1,6.579608201980591
2449,34031,0.0,0.000000,0.000000,556583,-161002161,6.15919828414917
2450,34032,1e-06,0.000000,0.000001,700432,0,6.206721067428589
2451,34033,1e-06,0.000000,0.000001,-100867281558956,192,6.267334938049316
2452,34034,1e-06,0.000000,0.000001,-84524098032416235,7169730606773829633,6.348934888839722
2453,34036,1e-06,0.000000,0.000001,1,-1,8.247354507446289
2454,34037,0.0,0.000000,0.000000,367072212577944382,-1,6.323480844497681
2455,34038,0.0,0.000000,0.000000,-193723601910132336,14681,6.310589075088501
2456,34039,1e-06,0.000000,0.000001,0,-864691128455135233,6.106144666671753
2457,34041,1e-06,0.000000,0.000001,-1,21648324063109585,8.682291984558105
2458,34043,1e-06,0.000000,0.000001,0,-66594092647211357,7.934310436248779
2459,34044,2e-06,0.000000,0.000002,1027516519,2329289535835,6.497431755065918
2460,34045,2e-06,0.000000,0.000002,0,5818650718562680834,6.401730537414551
2461,34046,2e-06,0.000000,0.000002,-6428,-870528,6.3046605587005615
2462,34047,1e-06,0.000000,0.000001,-30590444223278,6629298651489370120,7.738385200500488
2463,34048,1e-06,0.000000,0.000001,0,426153114739933182,6.258932113647461
2464,34050,1e-06,0.000000,0.000001,0,63315,6.099866151809692
2465,34051,1e-06,0.000000,0.000001,1,1,6.669749736785889
2466,34052,1e-06,0.000000,0.000001,6137618045348085760,-2841345743794475,6.171510219573975
2467,34053,1e-06,0.000000,0.000001,-5103465835,0,6.652199029922485
2468,34054,1e-06,0.000000,0.000001,1,-1,8.614508152008057
2469,34057,1e-06,0.000000,0.000001,0,-715957259,8.581836462020874
2470,34058,1e-06,0.000000,0.000001,6152704015466494,293895554662387,6.77712345123291
2471,34060,1e-06,0.000000,0.000001,2540325,13756031551419,5.9712910652160645
2472,34061,1e-06,0.000000,0.000001,1749614,-55726,8.546489238739014
2473,34064,1e-06,0.000000,0.000001,-680492863,-2562480018252890126,6.150000333786011
2474,34065,2e-06,0.000000,0.000002,404205767980,-1866969,6.4237987995147705
2475,34066,1e-06,0.000000,0.000001,33493641373,3820223514839955,7.527770280838013
2476,34068,1e-06,0.000000,0.000001,47399628177866752,1357109528,8.633237361907959
2477,34069,1e-06,0.000000,0.000001,-187949450,0,6.3763275146484375
2478,34070,1e-06,0.000000,0.000001,-1929188638993,-437041682171415,8.29831337928772
2479,34071,1e-06,0.000000,0.000001,0,-1769275644,6.462231874465942
2480,34075,1e-06,0.000000,0.000001,8250530307304,1631290500338,6.177215337753296
2481,34076,1e-06,0.000000,0.000001,305,-433521103190,8.446995258331299
2482,34077,2e-06,0.000000,0.000002,52006710432795,0,6.291081666946411
2483,34078,1e-06,0.000000,0.000001,-1786852087,-568705722895002164,8.354331970214844
2484,34082,1e-06,0.000000,0.000001,-363666460490059085,-2161727821137838080,6.625770807266235
2485,34083,1e-06,0.000000,0.000001,0,-8790310266,6.154475450515747
2486,34084,1e-06,0.000000,0.000001,-42176853318028,7600078,8.40168571472168
2487,34086,1e-06,0.000000,0.000001,102311230072422378,184402131358208,7.2482874393463135
2488,34087,1e-06,0.000000,0.000001,-59,895879709010265,6.103342056274414
2489,34090,1e-06,0.000000,0.000001,415416613,447,5.608374118804932
2490,34091,1e-06,0.000000,0.000001,14367,0,8.100197553634644
2491,34093,1e-06,0.000000,0.000001,10202934676445,0,7.750584840774536
2492,34094,2e-06,0.000000,0.000002,-232302127192719,-120834,6.198038816452026
2493,34095,1e-06,0.000000,0.000001,2305843009213693951,0,6.332883358001709
2494,34097,0.0,0.000000,0.000000,0,-64508056627200,7.7332000732421875
2495,34099,1e-06,0.000000,0.000001,0,4733951206,7.007120132446289
2496,34102,1e-06,0.000000,0.000001,744034901494637,-310281165772953,6.201923608779907
2497,34104,1e-06,0.000000,0.000001,-18836825,0,6.231351613998413
2498,34108,1e-06,0.000000,0.000001,5990850948893765205,-1,6.342915058135986
2499,34109,1e-06,0.000000,0.000001,-640,-12260654161330175,6.280874729156494
2500,34112,1e-06,0.000000,0.000001,-349541,1,6.719445466995239
2501,34114,1e-06,0.000000,0.000001,0,-35651236952349,6.275702238082886
2502,34115,1e-06,0.000000,0.000001,1,-687408890,5.983380079269409
2503,34116,1e-06,0.000000,0.000001,444,14204417958,6.17641282081604
2504,34120,1e-06,0.000000,0.000001,-1,-866,6.266604423522949
2505,34123,1e-06,0.000000,0.000001,9624102433,537032,6.46092677116394
2506,34124,1e-06,0.000000,0.000001,3229206080168,3296005877399552,8.733031749725342
2507,34125,1e-06,0.000000,0.000001,1230676131213980,0,7.6488869190216064
2508,34126,1e-06,0.000000,0.000001,-3721,80480382,6.27173113822937
2509,34128,1e-06,0.000000,0.000001,63444418753548,17656351534081422,6.061159610748291
2510,34129,1e-06,0.000000,0.000001,-269,4297299712463,6.17336630821228
2511,34130,1e-06,0.000000,0.000001,-78273399557718017,2305843009213693951,8.324797868728638
2512,34132,0.0,0.000000,0.000000,-19660656861,-179226960,6.963316202163696
2513,34134,1e-06,0.000000,0.000001,0,-9007199254740990,6.271249771118164
2514,34135,1e-06,0.000000,0.000001,2844862324932608,-7696581394431998,8.590031623840332
2515,34136,0.0,0.000000,0.000000,0,-1,6.411121606826782
2516,34137,1e-06,0.000000,0.000001,-75796528425336832,18378034788,6.636714220046997
2517,34140,1e-06,0.000000,0.000001,0,165391950462058496,6.149176359176636
2518,34141,3e-06,0.000000,0.000003,122273158218027,1,6.23856520652771
2519,34142,1e-06,0.000000,0.000001,-1306023943666,220,6.170968294143677
2520,34143,1e-06,0.000000,0.000001,1,-3458764513820540926,6.620678663253784
2521,34144,1e-06,0.000000,0.000001,-693147929107690,-1152921504606846975,6.049266338348389
2522,34145,2e-06,0.000000,0.000002,-26,1,5.938247203826904
2523,34146,1.2e-05,0.000000,0.000012,-8502812606464,18674,7.477470874786377
2524,34148,0.0,0.000000,0.000000,0,-8294000192,6.405103445053101
2525,34149,1e-06,0.000000,0.000001,0,10321733790,6.228908061981201
2526,34150,1e-06,0.000000,0.000001,-115424446,-76799582222678513,6.231650352478027
2527,34151,1e-06,0.000000,0.000001,-416344789033411,1,8.627249002456665
2528,34152,1e-06,0.000000,0.000001,-1,252201579132747776,6.23105263710022
2529,34153,0.0,0.000000,0.000000,1,1,6.365803241729736
2530,34154,1e-06,0.000000,0.000001,0,-11,6.1503894329071045
2531,34155,0.0,0.000000,0.000000,685193170419712,1961897888710653,6.21481728553772
2532,34156,1e-06,0.000000,0.000001,-57,-444881200092259,7.335569620132446
2533,34157,2e-06,0.000000,0.000002,112706117,0,8.10797643661499
2534,34158,1e-06,0.000000,0.000001,-174589,-979664891806185086,6.407632112503052
2535,34161,1e-06,0.000000,0.000001,-35911940757233664,1198192796368895,7.5080108642578125
2536,34163,2e-06,0.000000,0.000002,185,649480616,6.513690948486328
2537,34164,1e-06,0.000000,0.000001,213912003560,-2882303761517117438,5.93692946434021
2538,34165,1e-06,0.000000,0.000001,-363687399103919,1152921504606846976,7.251105785369873
2539,34166,1e-06,0.000000,0.000001,-439291817099148,-1549268508385214495,6.1758692264556885
2540,34167,1e-06,0.000000,0.000001,0,2268435340938998,6.0711588859558105
2541,34170,1e-06,0.000000,0.000001,893424027,-109,6.2213921546936035
2542,34175,1e-06,0.000000,0.000001,-1850514571498939668,-1,6.310773849487305
2543,34176,1e-06,0.000000,0.000001,0,3243,8.141305685043335
2544,34178,1e-06,0.000000,0.000001,-1,-63592600017327027,6.3536412715911865
2545,34179,0.0,0.000000,0.000000,21278409,244131739269,6.482289791107178
2546,34182,1e-06,0.000000,0.000001,-5844,187867429864840,6.220156908035278
2547,34186,0.0,0.000000,0.000000,-4961187974398,0,7.437090873718262
2548,34187,4e-06,0.000000,0.000004,21222380240706553,665819419588,7.835294723510742
2549,34189,1e-06,0.000000,0.000001,1,-7707004724332,6.224207401275635
2550,34191,1e-06,0.000000,0.000001,3216281,-29,5.85479474067688
2551,34192,1e-06,0.000000,0.000001,-454273362470883,18014398509481985,6.124835252761841
2552,34194,1e-06,0.000000,0.000001,191092,45,8.613597631454468
2553,34195,1e-06,0.000000,0.000001,6603746148154973,-1324047,8.591010570526123
2554,34197,1e-06,0.000000,0.000001,116494,-12266644605085,6.153078317642212
2555,34198,1e-06,0.000000,0.000001,-183234162524684282,-1637900020663272,7.945736408233643
2556,34200,1e-06,0.000000,0.000001,4237932,-681912816,8.602425575256348
2557,34201,1e-06,0.000000,0.000001,-3505310663985594406,-501,6.153177738189697
2558,34204,0.0,0.000000,0.000000,11767371872,-1,8.569714069366455
2559,34205,6e-06,0.000000,0.000006,16061014009555854,0,8.447931289672852
2560,34207,0.0,0.000000,0.000000,61824570,-19770,6.669409990310669
2561,34209,1e-06,0.000000,0.000001,0,4262575,8.605591773986816
2562,34213,1e-06,0.000000,0.000001,22517998136852479,147016239312,8.060919046401978
2563,34216,0.0,0.000000,0.000000,40679959948311341,0,6.370282173156738
2564,34218,1e-06,0.000000,0.000001,-372303457146975,1,8.172083616256714
2565,34219,1e-06,0.000000,0.000001,1,-30964,6.164256572723389
2566,34221,1e-06,0.000000,0.000001,178597541418,-35153225948,6.11433482170105
2567,34222,1e-06,0.000000,0.000001,511356872762129761,-1152921504606846976,6.361701488494873
2568,34223,1e-06,0.000000,0.000001,8312799804762813,302008302409933,6.908621788024902
2569,34224,0.0,0.000000,0.000000,-503895194,1,8.60222578048706
2570,34225,1e-06,0.000000,0.000001,48,-1,6.247763633728027
2571,34226,1e-06,0.000000,0.000001,-14058396474933248,-1351355741063,6.299194574356079
2572,34227,1e-06,0.000000,0.000001,-5971651364340629398,0,6.18108868598938
2573,34229,1e-06,0.000000,0.000001,-1,-31581316493094869,6.583271741867065
2574,34230,1e-06,0.000000,0.000001,207,-3426,8.568902969360352
2575,34231,1e-06,0.000000,0.000001,-23670601194783,-105960354,6.847764492034912
2576,34237,1e-06,0.000000,0.000001,-1904562243895296,2261572644140,7.96690559387207
2577,34238,1e-06,0.000000,0.000001,-8827055269646172166,62445,8.639122486114502
2578,34239,1e-06,0.000000,0.000001,49169783334252024,-13772399733404,6.1881773471832275
2579,34240,1e-06,0.000000,0.000001,-1686,59,6.67746639251709
2580,34243,1e-06,0.000000,0.000001,-328689313503,648518346341351432,7.738374471664429
2581,34245,1e-06,0.000000,0.000001,0,-2305843009213693951,8.14017939567566
2582,34246,1e-06,0.000000,0.000001,1629574641,4465933817808,6.312471866607666
2583,34247,0.0,0.000000,0.000000,-226391113618607,-199724684537,6.106604814529419
2584,34249,1e-06,0.000000,0.000001,462388118451784,-212083076720917,7.902268409729004
2585,34250,0.0,0.000000,0.000000,24697434351814,0,6.220207691192627
2586,34251,4e-06,0.000000,0.000004,-2,291731358272,6.326252222061157
2587,34253,1e-06,0.000000,0.000001,54188,0,6.700382709503174
2588,34254,1e-06,0.000000,0.000001,-76200419604299773,-718460530470,6.188343524932861
2589,34256,1e-06,0.000000,0.000001,-2860036,0,6.2655909061431885
2590,34259,1e-06,0.000000,0.000001,-1,-144115188075855871,6.5540502071380615
2591,34260,1e-06,0.000000,0.000001,-19679065556385790,-1,6.322895288467407
2592,34263,1e-06,0.000000,0.000001,0,1394172251,6.269920825958252
2593,34269,1e-06,0.000000,0.000001,774216648199132,-1,7.9305925369262695
2594,34270,1e-06,0.000000,0.000001,3034695042334716,1290272330,6.585089683532715
2595,34272,1e-06,0.000000,0.000001,-15811,2305843009213693950,6.1473236083984375
2596,34274,0.0,0.000000,0.000000,-51743888582,191806504603111,6.71799635887146
2597,34275,1e-06,0.000000,0.000001,-517,-65009334023665,6.481716632843018
2598,34276,1e-06,0.000000,0.000001,-1,49845779,6.255746126174927
2599,34277,0.0,0.000000,0.000000,0,-117093590311632896,6.133379220962524
2600,34279,1e-06,0.000000,0.000001,-24618,41995238398,6.346088409423828
2601,34281,1e-06,0.000000,0.000001,1667307109613564,88136202188595649,8.574790954589844
2602,34282,1e-06,0.000000,0.000001,0,21383302136987649,6.799655437469482
2603,34283,0.0,0.000000,0.000000,2305843009213693951,-1070,6.197948932647705
2604,34287,1e-06,0.000000,0.000001,0,-442361299,7.116175889968872
2605,34288,1e-06,0.000000,0.000001,-33,0,6.363457202911377
2606,34289,1e-06,0.000000,0.000001,0,-1,6.325557708740234
2607,34290,1e-06,0.000000,0.000001,3817918551281,42849749434369,8.470427989959717
2608,34291,1e-06,0.000000,0.000001,-24,0,6.344566583633423
2609,34292,1e-06,0.000000,0.000001,1,43819913621167,6.1231300830841064
2610,34293,0.0,0.000000,0.000000,-2645161093638389736,-12078006974,6.575412273406982
2611,34294,1e-06,0.000000,0.000001,2305843009213693951,-7188320719906393,8.59134030342102
2612,34295,1e-06,0.000000,0.000001,1415084,-44784296081,6.205946207046509
2613,34297,1e-06,0.000000,0.000001,-598937931071094783,-1729382256910270464,6.943990230560303
2614,34298,1e-06,0.000000,0.000001,-1,10087172666621838,8.586747646331787
2615,34301,2e-06,0.000000,0.000002,0,0,6.61746072769165
2616,34303,1e-06,0.000000,0.000001,1,-816336432941,6.282169818878174
2617,34305,0.0,0.000000,0.000000,554235840145408,3193426977,7.191544532775879
2618,34306,1e-06,0.000000,0.000001,36785309,776,6.37365198135376
2619,34307,1e-06,0.000000,0.000001,0,-792052992277741565,6.18050479888916
2620,34308,0.0,0.000000,0.000000,3,-4561298830557156,6.299213647842407
2621,34309,1e-06,0.000000,0.000001,629494364055,0,8.014105558395386
2622,34310,1e-06,0.000000,0.000001,0,2305843009213693951,7.8997414112091064
2623,34311,1e-06,0.000000,0.000001,301023,-3458764513820540926,8.573959589004517
2624,34312,1e-06,0.000000,0.000001,-177442977738404,11356801,8.77108645439148
2625,34313,1e-06,0.000000,0.000001,0,0,6.180848836898804
2626,34314,1e-06,0.000000,0.000001,108544597,-403885228490,6.371475696563721
2627,34315,1e-06,0.000000,0.000001,684649835457,0,6.382204294204712
2628,34317,1e-06,0.000000,0.000001,-3514587,-1,8.663355350494385
2629,34318,1e-06,0.000000,0.000001,-1212314648838145,1,6.603909492492676
2630,34320,1e-06,0.000000,0.000001,1765411053929234433,-5742039051333,8.26734185218811
2631,34321,1e-06,0.000000,0.000001,305,7989989020785500,8.48498797416687
2632,34322,1e-06,0.000000,0.000001,-1,0,8.4706449508667
2633,34323,2e-06,0.000000,0.000002,600,0,8.662085056304932
2634,34324,0.0,0.000000,0.000000,83850285894,-5158802,8.583291053771973
2635,34327,1e-06,0.000000,0.000001,-1,1,7.6383466720581055
2636,34328,1e-06,0.000000,0.000001,111690767,11559675219736,8.001083135604858
2637,34329,1e-06,0.000000,0.000001,-109557,864691128455135231,7.864295482635498
2638,34330,2e-06,0.000000,0.000002,0,6963363786,6.503389358520508
2639,34331,1e-06,0.000000,0.000001,0,151268,6.445865154266357
2640,34332,1e-06,0.000000,0.000001,0,576460752303423489,6.0538458824157715
2641,34333,2e-06,0.000000,0.000002,5744389,-41736,6.4353437423706055
2642,34335,1e-06,0.000000,0.000001,-1,-17853714256,6.899959087371826
