,Seed,Time,Fastest,Slowest,F_input,S_input,Total_running_time
49,30079,1e-06,0.000000,0.000001,0,720575940379279357,2.2297542095184326
50,30080,1e-06,0.000000,0.000001,0,3710966092953288702,2.2330613136291504
51,30081,1e-06,0.000000,0.000001,-31,-49963715711,2.226245164871216
52,30082,0.0,0.000000,0.000000,-494793033649225707,-7097673012735901705,2.23258113861084
53,30083,1e-06,0.000000,0.000001,-77579476628,1152921504606846976,2.2520618438720703
54,30084,0.0,0.000000,0.000000,0,-764905622757377,2.2329206466674805
55,30085,0.0,0.000000,0.000000,599905881,12203,2.2335433959960938
56,30087,0.0,0.000000,0.000000,0,-2245749493760,2.2219789028167725
57,30088,0.0,0.000000,0.000000,841114955,108462714600128505,2.2432286739349365
58,30089,0.0,0.000000,0.000000,534726928297,-1,2.225507974624634
59,30090,0.0,0.000000,0.000000,-3679,68116944363978753,2.232426166534424
60,30091,0.0,0.000000,0.000000,0,0,2.2241055965423584
61,30093,0.0,0.000000,0.000000,421788124184576,-1,2.2248148918151855
62,30096,0.0,0.000000,0.000000,1,12500,2.2336554527282715
63,30097,0.0,0.000000,0.000000,1,0,2.240039110183716
64,30098,0.0,0.000000,0.000000,-38515,-612489549322387456,2.2117559909820557
65,30099,0.0,0.000000,0.000000,-17960376874881,1116892707587883006,2.2332675457000732
66,30100,0.0,0.000000,0.000000,0,0,2.228266716003418
67,30101,0.0,0.000000,0.000000,1,-11100967409664,2.2285406589508057
68,30103,1e-06,0.000000,0.000001,-1,-10303513374085,2.244825839996338
69,30104,0.0,0.000000,0.000000,581,1,2.240680694580078
70,30105,1e-06,0.000000,0.000001,0,-2594073385365405695,2.3059847354888916
71,30107,0.0,0.000000,0.000000,141926267037136,875527915058495483,2.2583236694335938
72,30108,0.0,0.000000,0.000000,-1093887053924,-2038906930274304,2.284355640411377
73,30109,1e-06,0.000000,0.000001,-1,-42261607139499,2.2772891521453857
74,30110,0.0,0.000000,0.000000,0,0,2.241649866104126
75,30111,0.0,0.000000,0.000000,13174680544688820,-101223522623489,2.2434892654418945
76,30112,0.0,0.000000,0.000000,0,-448108162923364346,2.2315218448638916
77,30114,0.0,0.000000,0.000000,-1,20122999567,2.2145512104034424
78,30117,0.0,0.000000,0.000000,845016,396233819720959,2.237792491912842
79,30118,0.0,0.000000,0.000000,-695,2118397052,2.2278707027435303
80,30119,0.0,0.000000,0.000000,250169301,0,2.2266452312469482
81,30120,1e-06,0.000000,0.000001,0,-2738188573441261566,2.2419142723083496
82,30121,0.0,0.000000,0.000000,464955979595776,16230060184576,2.225114583969116
83,30122,1e-06,0.000000,0.000001,88,4,2.248342990875244
84,30124,0.0,0.000000,0.000000,8089564627337203,-360287970189639680,2.216994047164917
85,30125,1e-06,0.000000,0.000001,0,-252201579132747777,2.2347967624664307
86,30126,0.0,0.000000,0.000000,-3919,3977367,2.2128047943115234
87,30129,0.0,0.000000,0.000000,0,1,2.2189853191375732
88,30130,0.0,0.000000,0.000000,-7121201877,-1,2.2148184776306152
89,30131,0.0,0.000000,0.000000,0,0,2.231138229370117
90,30132,0.0,0.000000,0.000000,3298,-17898,2.2215590476989746
91,30133,0.0,0.000000,0.000000,-627,0,2.2370285987854004
92,30134,1e-06,0.000000,0.000001,-9,-1,2.2312443256378174
93,30135,0.0,0.000000,0.000000,-3737738,2255282117,2.279508352279663
94,30136,0.0,0.000000,0.000000,1,-1,2.2599573135375977
95,30138,0.0,0.000000,0.000000,0,-53003243518,2.221491575241089
96,30139,0.0,0.000000,0.000000,673,-3134505340649865213,2.2326278686523438
97,30143,0.0,0.000000,0.000000,0,0,2.235854148864746
98,30144,0.0,0.000000,0.000000,-2,1,2.2241172790527344
99,30145,0.0,0.000000,0.000000,0,0,2.2388317584991455
100,30146,0.0,0.000000,0.000000,-155271007676564,4281972469,2.230818271636963
101,30147,1e-06,0.000000,0.000001,-792058180958248,2305843009213693951,2.2273712158203125
102,30148,0.0,0.000000,0.000000,1,1,2.2230377197265625
103,30149,0.0,0.000000,0.000000,1,-3046769214,2.2463295459747314
104,30150,3e-06,0.000000,0.000003,0,10075925,2.377103567123413
105,30151,0.0,0.000000,0.000000,-1,0,2.24577260017395
106,30152,0.0,0.000000,0.000000,-1,1585267068834414593,2.225947141647339
107,30154,1e-06,0.000000,0.000001,494091311144,1,2.2382302284240723
108,30155,1e-06,0.000000,0.000001,-12808014070,-4045420781569,2.230266571044922
109,30159,0.0,0.000000,0.000000,6531,-54531205459124225,2.2425572872161865
110,30160,0.0,0.000000,0.000000,-339109866020798465,1297036692682702846,2.2215468883514404
111,30162,0.0,0.000000,0.000000,-1,0,2.237910509109497
112,30164,0.0,0.000000,0.000000,-1,145,2.219792366027832
113,30166,1e-06,0.000000,0.000001,552373993976,0,2.2254791259765625
114,30168,1e-06,0.000000,0.000001,-4489580,-1215685663336,2.2337639331817627
115,30170,1e-06,0.000000,0.000001,-647040768984793088,8646911284551352314,2.2211437225341797
116,30174,0.0,0.000000,0.000000,-1,40371844364673,2.228287696838379
117,30175,0.0,0.000000,0.000000,-1,0,2.2106406688690186
118,30176,0.0,0.000000,0.000000,118631117616,144115188075855872,2.2420706748962402
119,30177,0.0,0.000000,0.000000,1,-3310621,2.220752716064453
120,30180,0.0,0.000000,0.000000,240083,12148924363,2.242140531539917
121,30181,0.0,0.000000,0.000000,0,-1,2.22359037399292
122,30182,1e-06,0.000000,0.000001,2197976773041324030,1152921504606846976,2.256162405014038
123,30183,0.0,0.000000,0.000000,0,-5343642582486,2.2349157333374023
124,30184,0.0,0.000000,0.000000,0,0,2.2299938201904297
125,30186,1e-06,0.000000,0.000001,0,0,2.2267839908599854
126,30188,0.0,0.000000,0.000000,0,5220,2.2157373428344727
127,30189,1e-06,0.000000,0.000001,-1,-48110074462,2.2414581775665283
128,30190,0.0,0.000000,0.000000,0,-3233185,2.2235167026519775
129,30191,0.0,0.000000,0.000000,0,-1196,2.241307497024536
130,30193,1e-06,0.000000,0.000001,1,504403158265495553,2.2368202209472656
131,30194,0.0,0.000000,0.000000,0,0,2.2244491577148438
132,30196,0.0,0.000000,0.000000,1,-8935682400254,2.23384952545166
133,30197,0.0,0.000000,0.000000,-13632,10294241348180149,2.2377963066101074
134,30198,0.0,0.000000,0.000000,0,-682250883884,2.223041534423828
135,30201,0.0,0.000000,0.000000,-599,-207322,2.2357687950134277
136,30202,0.0,0.000000,0.000000,0,-1008806316530991105,2.217445135116577
137,30204,0.0,0.000000,0.000000,-91723,1,2.2304511070251465
138,30205,0.0,0.000000,0.000000,79399631253057,5574,2.2239081859588623
139,30210,0.0,0.000000,0.000000,-163759206,1,2.2210464477539062
140,30211,0.0,0.000000,0.000000,0,0,2.232656717300415
141,30212,0.0,0.000000,0.000000,0,-8872950320128,2.2349390983581543
142,30213,1e-06,0.000000,0.000001,0,0,2.2419705390930176
143,30214,0.0,0.000000,0.000000,4916074,324021,2.2246556282043457
144,30215,0.0,0.000000,0.000000,0,0,2.2431111335754395
145,30217,0.0,0.000000,0.000000,-81,39239023747072,2.2316975593566895
146,30219,0.0,0.000000,0.000000,-1,3228287568,2.233616590499878
147,30220,0.0,0.000000,0.000000,0,-1544959792,2.2208893299102783
148,30221,1e-06,0.000000,0.000001,1,-3988165672,2.2328367233276367
149,30222,0.0,0.000000,0.000000,-142599574166022,-64,2.2157421112060547
150,30226,0.0,0.000000,0.000000,1,-1,2.234947681427002
151,30227,0.0,0.000000,0.000000,1,5188146770730811389,2.232938051223755
152,30230,0.0,0.000000,0.000000,-1,0,2.229226589202881
153,30231,0.0,0.000000,0.000000,0,-1,2.2532284259796143
154,30232,0.0,0.000000,0.000000,0,0,2.2267022132873535
155,30233,0.0,0.000000,0.000000,0,-1034,2.2352890968322754
156,30238,0.0,0.000000,0.000000,-370596991211667455,1,2.2395308017730713
157,30239,0.0,0.000000,0.000000,1,272310636544,2.2321224212646484
158,30241,0.0,0.000000,0.000000,0,-19191917747823118,2.2252578735351562
159,30242,0.0,0.000000,0.000000,-1,-1,2.2299442291259766
160,30243,0.0,0.000000,0.000000,1,-142146672230,2.236164093017578
161,30244,0.0,0.000000,0.000000,0,35412742,2.22605037689209
162,30245,1e-06,0.000000,0.000001,-164839,0,2.2338171005249023
163,30248,0.0,0.000000,0.000000,-171,-1,2.236593008041382
164,30249,0.0,0.000000,0.000000,0,2990390152574009342,2.246785879135132
165,30254,0.0,0.000000,0.000000,0,4622209945724,2.2269833087921143
166,30256,0.0,0.000000,0.000000,554645889613824,1,2.2458932399749756
167,30258,0.0,0.000000,0.000000,-9037440222551343137,-1,2.2261157035827637
168,30259,0.0,0.000000,0.000000,47444793749,0,2.222254991531372
169,30261,0.0,0.000000,0.000000,5,1558245471070191613,2.2362616062164307
170,30262,0.0,0.000000,0.000000,-2365717772741,576460752303423488,2.23457932472229
171,30263,1e-06,0.000000,0.000001,1111780662,-3458764513820540926,2.2327539920806885
172,30264,0.0,0.000000,0.000000,101887051316,-23051103805,2.2286713123321533
173,30265,0.0,0.000000,0.000000,1,0,2.232039213180542
174,30266,0.0,0.000000,0.000000,-14579,2305843009213693951,2.2309134006500244
175,30269,1e-06,0.000000,0.000001,-20232325300223,-14321645,2.2448911666870117
176,30270,0.0,0.000000,0.000000,1,0,2.2254514694213867
177,30271,0.0,0.000000,0.000000,-771140091,-255513458495,2.247626304626465
178,30274,1e-06,0.000000,0.000001,1809,576460752303423489,2.2387187480926514
179,30277,0.0,0.000000,0.000000,0,0,2.239461660385132
180,30278,0.0,0.000000,0.000000,-6,0,2.2259535789489746
181,30279,1e-06,0.000000,0.000001,820523,0,2.2331442832946777
182,30280,0.0,0.000000,0.000000,254453378946433024,-671939,2.2306947708129883
183,30283,0.0,0.000000,0.000000,-586279,171,2.2379209995269775
184,30284,0.0,0.000000,0.000000,1548493491688,945260936,2.2292892932891846
185,30285,0.0,0.000000,0.000000,251820927,144115188075855872,2.2310991287231445
186,30286,0.0,0.000000,0.000000,-684547143360315390,-74157,2.2313613891601562
187,30288,0.0,0.000000,0.000000,659,73777438977040384,2.227733612060547
188,30289,0.0,0.000000,0.000000,0,-1,2.2375481128692627
189,30290,0.0,0.000000,0.000000,0,0,2.2322998046875
190,30292,0.0,0.000000,0.000000,16111513,-36028797018963966,2.2357020378112793
191,30293,0.0,0.000000,0.000000,109951162777599999,1,2.2154312133789062
192,30294,0.0,0.000000,0.000000,1,45014691590710,2.239823579788208
193,30298,0.0,0.000000,0.000000,0,13997,2.2260754108428955
194,30299,0.0,0.000000,0.000000,0,-2738188573441261566,2.2333147525787354
195,30300,0.0,0.000000,0.000000,1018710721,2305843009213693951,2.2293050289154053
196,30302,0.0,0.000000,0.000000,3,1152921504606846977,2.237412691116333
197,30303,1e-06,0.000000,0.000001,-1,-4611686018427387901,2.2950499057769775
198,30304,0.0,0.000000,0.000000,88173,58906599423,2.233461856842041
199,30307,0.0,0.000000,0.000000,-94368728295,-1841774289,2.2318952083587646
200,30309,1e-06,0.000000,0.000001,0,864691128455135233,2.222395896911621
201,30310,0.0,0.000000,0.000000,18181118,-1,2.2274017333984375
202,30312,0.0,0.000000,0.000000,6,-211869652991,2.226065158843994
203,30317,0.0,0.000000,0.000000,-143141,-5156159,2.246244430541992
204,30318,0.0,0.000000,0.000000,-5821708,6423430490921985,2.2137200832366943
205,30321,0.0,0.000000,0.000000,-1250526946,-1,2.2199182510375977
206,30322,0.0,0.000000,0.000000,252374407581868,0,2.2252197265625
207,30323,0.0,0.000000,0.000000,0,1,2.2387092113494873
208,30324,0.0,0.000000,0.000000,505981507207168,154206208,2.218876838684082
209,30325,0.0,0.000000,0.000000,-2364607725,1729382256910270463,2.2271475791931152
210,30327,0.0,0.000000,0.000000,-14394948249161704,-10,2.2439489364624023
211,30330,0.0,0.000000,0.000000,0,4748405,2.22605037689209
212,30331,0.0,0.000000,0.000000,153594161149648,0,2.221855640411377
213,30334,0.0,0.000000,0.000000,-144115188075855871,-1,2.234306573867798
214,30335,0.0,0.000000,0.000000,0,124150918676482,2.2401485443115234
215,30336,0.0,0.000000,0.000000,0,0,2.2259182929992676
216,30337,0.0,0.000000,0.000000,-469781736130084864,46934,2.2330167293548584
217,30339,0.0,0.000000,0.000000,-1,-29847926398,2.2319140434265137
218,30340,0.0,0.000000,0.000000,0,-540431955284459521,2.241682529449463
219,30341,0.0,0.000000,0.000000,0,-1,2.229128837585449
220,30342,0.0,0.000000,0.000000,-50689268881398,2305843009213693951,2.2347350120544434
221,30345,0.0,0.000000,0.000000,0,0,2.2392771244049072
222,30346,0.0,0.000000,0.000000,-1,8556618203852801,2.2290053367614746
223,30352,0.0,0.000000,0.000000,0,54,2.227837085723877
224,30353,0.0,0.000000,0.000000,-264813,0,2.2320916652679443
225,30354,1e-06,0.000000,0.000001,-4827858800541171715,1,2.2364165782928467
226,30355,0.0,0.000000,0.000000,-411763616447401,-1040,2.228654384613037
227,30356,0.0,0.000000,0.000000,0,-1,2.2359132766723633
228,30357,0.0,0.000000,0.000000,66678,-1,2.230602502822876
229,30360,0.0,0.000000,0.000000,-1,1,2.223515033721924
230,30365,0.0,0.000000,0.000000,-246643498199547887,0,2.227015256881714
231,30366,0.0,0.000000,0.000000,0,193533046974463,2.22330904006958
232,30367,0.0,0.000000,0.000000,1025272655831,13726666449,2.2420389652252197
233,30368,0.0,0.000000,0.000000,0,0,2.2284648418426514
234,30372,0.0,0.000000,0.000000,-1,-3458764513820540926,2.2447447776794434
235,30373,0.0,0.000000,0.000000,-7294160138665981,144115188075855873,2.2247402667999268
236,30375,1e-06,0.000000,0.000001,-186663375363,-5036665805,2.243912935256958
237,30376,0.0,0.000000,0.000000,455855964160,144115188075855870,2.224595785140991
238,30377,0.0,0.000000,0.000000,-37,3591705288192,2.243067502975464
239,30378,0.0,0.000000,0.000000,0,0,2.2293334007263184
240,30379,0.0,0.000000,0.000000,-2,0,2.236577272415161
241,30380,0.0,0.000000,0.000000,-2166931259916289,1781926,2.2402262687683105
242,30381,0.0,0.000000,0.000000,1,171699735793500159,2.235588788986206
243,30382,0.0,0.000000,0.000000,1400949747,-40835734399221759,2.2316854000091553
244,30385,0.0,0.000000,0.000000,-19485,643393042,2.23209285736084
245,30387,0.0,0.000000,0.000000,24432642367,7708550112870395,2.2271664142608643
246,30388,0.0,0.000000,0.000000,22814826778,-4035225266123964414,2.2295148372650146
247,30390,0.0,0.000000,0.000000,24981015852220415,-8367688107654381576,2.2391319274902344
248,30392,0.0,0.000000,0.000000,-1625427820868,-162129586585337856,2.2259159088134766
249,30393,0.0,0.000000,0.000000,-70682,1,2.2422258853912354
250,30395,0.0,0.000000,0.000000,-1,-365692075,2.22263240814209
251,30399,0.0,0.000000,0.000000,25111772930121,0,2.232881784439087
252,30402,0.0,0.000000,0.000000,0,0,2.237924575805664
253,30404,0.0,0.000000,0.000000,0,-175328295,2.2140185832977295
254,30405,0.0,0.000000,0.000000,-1,93833833175143907,2.230192184448242
255,30406,0.0,0.000000,0.000000,79484265315,-206653,2.219637155532837
256,30408,0.0,0.000000,0.000000,-1,-1,2.2287003993988037
257,30409,1e-06,0.000000,0.000001,0,-36028797018963970,2.217970132827759
258,30412,0.0,0.000000,0.000000,142,576460752303423487,2.23193359375
259,30413,0.0,0.000000,0.000000,-1,-144115188075855873,2.222503423690796
260,30414,1e-06,0.000000,0.000001,4941396423073,0,2.251270055770874
261,30417,0.0,0.000000,0.000000,0,-3659293803366,2.2181544303894043
262,30418,0.0,0.000000,0.000000,0,-146003587073,2.241525411605835
263,30420,0.0,0.000000,0.000000,196656080502784,-192277095907327,2.212191343307495
264,30422,0.0,0.000000,0.000000,0,-972777519512027137,2.233609199523926
265,30423,0.0,0.000000,0.000000,-14643983053488127,0,2.242966413497925
266,30424,0.0,0.000000,0.000000,0,1,2.2346482276916504
267,30428,0.0,0.000000,0.000000,407311573,0,2.2120258808135986
268,30429,0.0,0.000000,0.000000,-1,144115188075855873,2.2238731384277344
269,30430,0.0,0.000000,0.000000,-2586674949100119,1690571247615,2.2504470348358154
270,30431,0.0,0.000000,0.000000,-82190693199511550,-423338364972826625,2.228389024734497
271,30433,1e-06,0.000000,0.000001,-2363023914575069115,-1,2.239745855331421
272,30434,1e-06,0.000000,0.000001,-1,26088084599994,2.241889238357544
273,30437,0.0,0.000000,0.000000,0,0,2.2350218296051025
274,30438,0.0,0.000000,0.000000,-1183320802091597822,-2305843009213693951,2.2310218811035156
275,30439,0.0,0.000000,0.000000,0,1,2.2322068214416504
276,30440,0.0,0.000000,0.000000,-2331,15060307570259,2.238569498062134
277,30441,0.0,0.000000,0.000000,0,-5188146770730811388,2.228044271469116
278,30443,0.0,0.000000,0.000000,1,1515731052527615,2.2424416542053223
279,30444,0.0,0.000000,0.000000,-549794,-1,2.2306506633758545
280,30447,1e-06,0.000000,0.000001,0,-357059,2.248201608657837
281,30450,0.0,0.000000,0.000000,-678786938,-1,2.261359453201294
282,30451,0.0,0.000000,0.000000,0,156,2.239863395690918
283,30454,0.0,0.000000,0.000000,0,87160,2.2310101985931396
284,30455,0.0,0.000000,0.000000,0,722858944,2.2456092834472656
285,30456,0.0,0.000000,0.000000,756,-1285992755250421,2.2261273860931396
286,30457,0.0,0.000000,0.000000,-57252019,-576460752303423489,2.2233195304870605
287,30458,0.0,0.000000,0.000000,-2159799857510644,2224176586,2.2268483638763428
288,30459,0.0,0.000000,0.000000,907953567376080896,24726,2.233128547668457
289,30462,1e-06,0.000000,0.000001,0,-3683944495189065722,2.239173650741577
290,30463,0.0,0.000000,0.000000,1,252201579132747777,2.2328853607177734
291,30464,0.0,0.000000,0.000000,0,0,2.2318732738494873
292,30465,0.0,0.000000,0.000000,0,-496347,2.2317168712615967
293,30466,0.0,0.000000,0.000000,0,0,2.2311058044433594
294,30469,0.0,0.000000,0.000000,17421169,0,2.219682216644287
295,30470,1e-06,0.000000,0.000001,0,-9373120069632,2.2396528720855713
296,30471,1e-06,0.000000,0.000001,0,468374361246531585,2.235365629196167
297,30472,0.0,0.000000,0.000000,921650529173502,0,2.215867757797241
298,30473,0.0,0.000000,0.000000,-4176607030016,9131807585,2.2421114444732666
299,30474,0.0,0.000000,0.000000,-1019227099,-1,2.236403703689575
300,30476,1e-06,0.000000,0.000001,142,-290,2.2288143634796143
301,30478,0.0,0.000000,0.000000,-192663746944,0,2.229001998901367
302,30479,0.0,0.000000,0.000000,1113787797078010,-63409642,2.225834369659424
303,30480,0.0,0.000000,0.000000,0,22753982491405,2.2134270668029785
304,30481,0.0,0.000000,0.000000,1,9491587846144,2.240602731704712
305,30482,0.0,0.000000,0.000000,35414573830884,-1,2.226161241531372
306,30483,1e-06,0.000000,0.000001,-8753592317,12,2.248133659362793
307,30484,0.0,0.000000,0.000000,0,-265,2.22865891456604
308,30485,0.0,0.000000,0.000000,342273571680157694,-2385947450,2.2342936992645264
309,30489,0.0,0.000000,0.000000,1,0,2.217287540435791
310,30491,0.0,0.000000,0.000000,124737890025468,7680890,2.2438573837280273
311,30494,1e-06,0.000000,0.000001,0,2305843009213693951,2.242264747619629
312,30495,0.0,0.000000,0.000000,1,-141275043562462,2.231872797012329
313,30496,0.0,0.000000,0.000000,1,112618785,2.2375385761260986
314,30497,0.0,0.000000,0.000000,-1,1674983021061218,2.232435464859009
315,30498,1e-06,0.000000,0.000001,-13497996935168,0,2.2417595386505127
316,30499,0.0,0.000000,0.000000,0,2305843009213693951,2.236185073852539
317,30500,0.0,0.000000,0.000000,5078672652478,0,2.2200887203216553
318,30501,0.0,0.000000,0.000000,0,-34,2.228909969329834
319,30502,0.0,0.000000,0.000000,0,1,2.222935199737549
320,30503,0.0,0.000000,0.000000,0,8849576953855,2.231785297393799
321,30504,0.0,0.000000,0.000000,22149,1,2.222740888595581
322,30505,0.0,0.000000,0.000000,0,0,2.2321460247039795
323,30506,0.0,0.000000,0.000000,0,0,2.2314975261688232
324,30508,0.0,0.000000,0.000000,4055695,-22415073348147,2.24245285987854
325,30512,0.0,0.000000,0.000000,536294522629578,0,2.228116035461426
326,30513,0.0,0.000000,0.000000,1,1,2.2456042766571045
327,30515,0.0,0.000000,0.000000,-2862496398,48778,2.2273614406585693
328,30520,0.0,0.000000,0.000000,-4753526421,-4688552665088,2.2465884685516357
329,30525,0.0,0.000000,0.000000,69760837151,0,2.22971773147583
330,30526,0.0,0.000000,0.000000,0,0,2.242556095123291
331,30527,0.0,0.000000,0.000000,1,-241,2.2275521755218506
332,30528,0.0,0.000000,0.000000,1844,882705526964617215,2.23751163482666
333,30529,0.0,0.000000,0.000000,13741701020253897,-1224979098644774910,2.2185957431793213
334,30530,0.0,0.000000,0.000000,114,-1,2.243912935256958
335,30531,0.0,0.000000,0.000000,0,0,2.218703031539917
336,30532,1e-06,0.000000,0.000001,0,-160113100982915784,2.22576642036438
337,30533,0.0,0.000000,0.000000,-7385442495,-99079191802150906,2.231551170349121
338,30534,0.0,0.000000,0.000000,0,3206562934687793150,2.236814022064209
339,30535,0.0,0.000000,0.000000,11091143417856,2623311545023,2.2389564514160156
340,30538,0.0,0.000000,0.000000,0,-450359962737049599,2.2189276218414307
341,30539,0.0,0.000000,0.000000,-21358149909,0,2.235403299331665
342,30540,0.0,0.000000,0.000000,0,1,2.2279484272003174
343,30542,0.0,0.000000,0.000000,-7124694610500124692,0,2.235460042953491
344,30543,0.0,0.000000,0.000000,0,1729382256910270463,2.2329092025756836
345,30544,0.0,0.000000,0.000000,-59146332231,-1,2.231480121612549
346,30545,0.0,0.000000,0.000000,-25385524462092287,-50820431,2.233168601989746
347,30546,0.0,0.000000,0.000000,-2552342431924224,-2305843009213693951,2.2164740562438965
348,30548,0.0,0.000000,0.000000,763435453385801729,189749318675070965,2.2359235286712646
349,30549,0.0,0.000000,0.000000,0,-15117406709267,2.223073720932007
350,30552,0.0,0.000000,0.000000,0,-1181564011246,2.2357900142669678
351,30553,1e-06,0.000000,0.000001,0,0,2.242098331451416
352,30554,1e-06,0.000000,0.000001,-1,0,2.245577812194824
353,30556,0.0,0.000000,0.000000,8205942563,1583684,2.2420222759246826
354,30558,1e-06,0.000000,0.000001,0,0,2.2207696437835693
355,30561,0.0,0.000000,0.000000,22,0,2.228332281112671
356,30563,0.0,0.000000,0.000000,-105558641397,1,2.224921703338623
357,30564,0.0,0.000000,0.000000,-221731282448384,1,2.2303895950317383
358,30565,0.0,0.000000,0.000000,1516,-1044835113549955068,2.2231802940368652
359,30568,0.0,0.000000,0.000000,51477565325054,0,2.219459295272827
360,30569,0.0,0.000000,0.000000,0,-1008806316530991105,2.2064762115478516
361,30570,0.0,0.000000,0.000000,-1031549587260659,272807580321,2.2215702533721924
362,30571,0.0,0.000000,0.000000,1,-198223653428,2.2680323123931885
363,30572,0.0,0.000000,0.000000,-276757436,-835558,2.224034547805786
364,30573,0.0,0.000000,0.000000,-5,919623004,2.2278027534484863
365,30577,1e-06,0.000000,0.000001,-633044919203659777,0,2.243462324142456
366,30578,0.0,0.000000,0.000000,138,0,2.232450246810913
367,30581,0.0,0.000000,0.000000,2119647360611,-2738188573441261567,2.223763942718506
368,30583,0.0,0.000000,0.000000,193748404322581589,-1079,2.2314305305480957
369,30585,1e-06,0.000000,0.000001,-68323,1729382256910270463,2.2311806678771973
370,30587,0.0,0.000000,0.000000,-195,144115188075855873,2.218611717224121
371,30589,1e-06,0.000000,0.000001,0,576460752303423489,2.222358465194702
372,30592,0.0,0.000000,0.000000,0,1004541310926848,2.2310409545898438
373,30593,0.0,0.000000,0.000000,-251611016150770,90071992547409920,2.2189760208129883
374,30597,0.0,0.000000,0.000000,0,4359,2.2432594299316406
375,30600,0.0,0.000000,0.000000,-1116892707587883002,1,2.224031925201416
376,30601,1e-06,0.000000,0.000001,0,21224737,2.2328920364379883
377,30603,0.0,0.000000,0.000000,660724338765,8857446888833,2.218477964401245
378,30604,0.0,0.000000,0.000000,967090,1,2.2351906299591064
379,30605,1e-06,0.000000,0.000001,0,6341068275337658365,2.2375552654266357
380,30612,0.0,0.000000,0.000000,0,3314649325744685054,2.242619037628174
381,30614,0.0,0.000000,0.000000,-1,-2180598297228,2.213109016418457
382,30615,1e-06,0.000000,0.000001,1297036692682702848,0,2.237459897994995
